$	dollarni tashkil etadi	dollar
మంగళ	mars	good
మంగళగిరి	mangalagiri	mangalagiri
మంగాపురం	mangapuram	mangapuram
మంగోలుల	mo&#39;g&#39;ul	mangole
మంగోల్	mo&#39;g&#39;ul	mangole
మంచం	to&#39;shak	cot
మంచి	yaxshi	good
మంచిది	tavsiya etiladi	good
మంచినీటి	chuchuk suv	potable water
మంచు	qor	snow
మంజరి	boshliq	manjari
మంజిల్	manzil	exercise, section
మంజిష్ఠ	manjistha	manjista (one of the medicinal plant)
మంజుల	manjula	manjula
మంజూరు	berilgan	sanction
మంట	yong&#39;in	fire
మంటపం	zal	stage
మంటపము	pavilion	hall
మంటలు	olovlar	fires
మండపం	portiko	temple porch
మండల	mandala	mandal
మండలంలో	zona	in mandal
మండలంలోని	zona	mandal (a legislative region)
మండలము	orbitada	province
మండలానికి	zona	mandal
మండలాలలో	zonalar	in mandals
మండలాలు	zonalar	zones
మండలి	kengash	education
మండలికి	kengash	mandal
మండేలా	mandela	mandela
మండేలాకు	mandela	to mandela
మంత్ర	mantra	boon
మంత్రం	mantra	mantram
మంత్రము	exorcist	mantra
మంత్రాలకు	sehrgarlik	for spells
మంత్రాలు	mantralar	holly words
మంత్రి	vazir	minister
మంత్రిగా	vazir	as a minister
మంత్రిత్వ	vazirlik	ministry
మంత్రుల	vazirlar	ministers
మంది	odamlar	people
మందికి	ko&#39;proq	people
మందిరం	zal	temple
మందిరంలో	zal	in the temple
మందిరము	uy	temple
మందిరాన్ని	zallar	temple
మందిరాలు	zallar	temple
మందు	giyohvand	medicine
మందును	giyohvand	medicine
మందున్న	mandunna	front
మందుల	dori-darmon	medicine
మందులను	dori vositalari	medicines
మందులు	dori vositalari	medicines
మకర	oğlaq	makara
మక్కా	makka	mecca
మక్కీ	makgi	makki
మగ	o&#39;g&#39;il	male
మగధ	magadha	magadha
మగపులి	erkaklar	male tiger
మగపులులు	erkaklar	male tiger
మచిలీపట్నం	machilipatnam	machilipatnam (place)
మచిలీపట్నానికి	machilipatnam	machilipatnam
మచ్చుకు	yo&#39;q	for example
మజ్జిగ	sariyog &#39;	butter
మటుకు	ehtimol	part
మట్టం	daraja	shore
మట్టానికి	daraja	high
మట్టి	qisqichbaqasimon baliq	mud
మట్టితో	sopol idishlar	with sand
మఠం	matematik	monastery
మఠానికి	matematik	group
మణి	soatlar	diamond
మణికట్టు	bilak	manikatu
మణిని	mani	that diamond
మత	ovoz bering	religion
మతం	din	religion
మతంలో	ichida	in religion
మతపరమైన	diniy	religion
మతము	din	religion
మతముల	diniy	religions
మతములు	dinlar	religions
మతానికి	din	to the religion
మతాన్ని	din	religion
మతాలకు	dinlar	religions
మతాలు	dinlar	religions
మత్తయి	matto	mathew
మత్స్య	dengiz mahsulotlari	fish
మదనపల్లె	madanapalle	madanapalle
మదర్	ona	mother
మదీనా	madina	madina
మదురై	maduray	madhurai
మద్దతు	qo&#39;llab-quvvatlash	support
మద్య	spirtli ichimliklar	middle
మద్యం	spirtli ichimliklar	madhyam
మద్యలో	o&#39;rtasida	middle
మద్రాసు	madrasa	madras (chennai)
మద్రాసులో	madrasa	in madras
మద్రాస్	madrasa	madras
మధుమేహం	qandli diabet	diabetes
మధుర	matura	madura
మధ్య	o&#39;rta	between
మధ్యకాలంలో	shu vaqitning o&#39;zida	during the time between
మధ్యధరా	o&#39;rta er dengizi	madhyadara
మధ్యన	orasida	in the middle
మధ్యనున్న	orasida	in between
మధ్యనే	yaqinda	in middle
మధ్యలో	o&#39;rtasida	in middle
మధ్యవర్తిత్వం	mediatsiya	mediatorship
మధ్యస్థ	o&#39;rta	centre
మధ్యస్థం	o&#39;rta	neutral
మధ్యాహ్న	tush	afternoon
మధ్యాహ్నం	peshindan keyin	ofternoon
మన	bizning	ours
మనం	biz	we
మనకి	biz	ours
మనకు	biz	to us
మనదేశం	hindiston	our country
మనదేశంలో	hindiston	in our country
మనము	biz	we
మనల్ని	biz	us
మనసు	yurak torlari	heart
మనసులు	chalg&#39;igan	hearts
మనసులో	izoh	in the heart
మనిషి	kishi	person
మనిషికి	kishi	human being / person
మనిషిని	kishi	human
మనుగడకు	omon qolish uchun	to live
మనుమడు	nevarasi	grandson
మనుషుల	inson	human being
మనుషులకు	erkaklar	for people
మనుషులలో	odamlar	in humans
మనుషులు	erkaklar	people
మనుష్యులు	erkaklar	peoples, humans
మనోరమ	manorama	manorama
మన్	mann	maan
మన్నించి	berilgan	excuse
మన్యం	manyam	forest land
మయన్మార్	myanma	mynmar
మరణ	o&#39;lim	death
మరణం	o&#39;lim	maranam
మరణము	o&#39;lim	death
మరణానంతరం	o&#39;limdan keyin	after death
మరణానికి	o&#39;lim	death
మరణాల	o&#39;lim	death
మరణాలు	o&#39;limlar	deaths
మరణించాడు	o&#39;ldi	died
మరణించారు	o&#39;ldi	died
మరణించింది	o&#39;lik	she died
మరణించిన	o&#39;lik	dead
మరణిస్తారు	o&#39;lmoq	maranistharu
మరల	yana	again
మరలా	yana	again
మరాఠా	maratha	maratha
మరాఠాలు	marafatlar	maratis
మరాఠీ	marathi	marathi
మరి	ko&#39;proq	more
మరింత	ko&#39;proq	in addition
మరికొంత	ko&#39;proq	for more
మరికొందరు	boshqalar	some others
మరికొన్ని	ko&#39;proq	some mroe
మరిన్ని	ko&#39;proq	some more
మరియు	va	and
మరియూ	va	and
మరీ	ko&#39;proq	most
మరుగుజ్జు	troll	dwarf
మరునాడు	keyingi kun,	next day
మరువము	unutish	aromatic stem
మరుసటి	keyingi	next
మరెన్నో	ko&#39;proq	many
మరే	mare	the other
మరొక	boshqa	another
మరొకటి	boshqa	another
మరొకరు	boshqalar	another person
మరో	ko&#39;proq	other
మరోవైపు	boshqa tarafdan	otherside
మర్రి	murrey	surname 'marri'
మలేరియా	bezgak	maleria
మలేరియాను	bezgak	malaria
మలేషియా	malayziya	malasiya
మల్టీ	ko&#39;p	multi
మల్లయ్య	mallayya	mallayya
మల్లికార్జున	malikarjun	mallikarjuna name
మల్లీశ్వరి	kiriting	mallishwari
మళయాళ	malayalam	malayalam
మళ్లీ	yana	again
మళ్ళీ	yana	again
మసాలా	ziravorlar	masala
మసీదు	masjid	mask
మసీదులు	masjidlar	masjids
మస్కట్	mascot	muscat
మస్జిద్	masjid	masjid
మహబూబ్	mehboob	mahaboob
మహబూబ్‌నగర్	mahbubnagar	mahabubnagar
మహమ్మదీయ	musulmon	mohammedan
మహమ్మదీయులు	musulmonlar	muslim
మహమ్మదు	muhammad	mohammed
మహమ్మద్	muhammad	mohammad
మహమ్మారి	epidemiya	dangerous
మహర్షి	maharishi	senior sage
మహల్	mahal	mahal
మహా	ajoyib	great
మహాకవి	shoir	great poet
మహాత్మా	mahatma	mahatma
మహానంది	mahanadi	mahanandi
మహానది	mahanadi	river
మహానుభావుడు	tilanchilar	great person
మహానుభావులు	mahanubhavulu	famous people
మహాప్రస్థానం	mahaprasthanam	mythological age
మహాభారత	mahabharata	maha bharatha
మహాభారతం	mahabharata	maha bharath
మహాభారతంలో	mahabharata	in the mahabharat
మహాభారతంలోని	mahabharata	mahabharath
మహాభారతము	mahabharata	maha bharat
మహాభారతాన్ని	mahabharata	mahabharath
మహాముని	mahamuni	mahaamuni
మహాయాన	mahayana	mahayana
మహాయానం	mahayanam	mahayana
మహారాజా	maharaja	king
మహారాజు	maharaja	king
మహారాష్ట్ర	maharashtra	maharashtra
మహారాష్ట్రలో	maharashtra	maharashtra
మహారాష్ట్రలోని	maharashtra	in maharashta state
మహాలక్ష్మి	mahalakshmi	mahalakshmi
మహావిష్ణువు	vishnu	maha vishnu(god of hindus)
మహాశివరాత్రి	maha shivaratri	maha siva ratri
మహాసభ	kongress	conference
మహాసముద్ర	okean	sea
మహాసముద్రం	okean	ocean
మహాసముద్రంలో	okean	ocean
మహాసముద్రంలోని	okean	big ocean
మహాసముద్రపు	okean	ocean's
మహాసముద్రము	okean	ocean
మహిమ	shon-sharaf	mighty
మహిమలు	mo&#39;&#39;jizalar	miracles
మహిళలకు	ayollar	ladies
మహిళలు	ayollar	women
మహిళా	ayollar	woman
మహేంద్ర	mahendra	mahendra
మహేష్	mahesh	mahesh
మా	bizning	our
మాంటిల్	mantiya	mantil
మాండలికాలు	dialektlar	telugu dialect bulletin series
మాంసం	go&#39;sht	meat
మాంసాహారం	boshqalar	non veg
మాకు	biz	for us
మాక్స్	maks	max
మాఘ	magha	tenth lunar mansion
మాచర్ల	moddiy dunyo	macherla
మాచెర్ల	macherla	macherla
మాజీ	sobiq	ex
మాట	jodugarlik	word
మాటకి	recs	to the word
మాటని	ishonch komil emas	word
మాటను	so&#39;z	word
మాటల	so&#39;zlar	audible voices
మాటలలో	so&#39;zlar	in words
మాటలు	so&#39;zlar	talk
మాట్లాడతారు	gapiring	speaking
మాట్లాడుతారు	gapiring	talk
మాట్లాడే	gapirmoqda	spoken
మాట్లాడేవారు	ma&#39;ruzachilar	speakers
మాడ్యూల్	modul	moduel
మాణిక్యం	manikyom	pearl
మాత	oy	mother
మాతా	mata	mother
మాతృభాష	ona	mother tongue
మాత్రం	the	only
మాత్రము	faqat	only
మాత్రమే	faqat	only
మాదిరి	namuna	like
మాదిరిగా	sifatida	type
మాధవ	madxava	madhava
మాధ్యమం	oav	middle
మాధ్యమాల	oav	middile line
మాధ్యమాలు	oav	media
మాధ్యమిక	ikkilamchi	medium
మానం	o&#39;lchash	count
మానభంగం	zo&#39;rlash	rape
మానవ	inson	human
మానవగణం	manavaganam	humanbeings
మానవజాతి	millati	humanity
మానవుడి	kishi	human
మానవుడు	kishi	human
మానవుని	kishi	human being
మానవుల	odamlar	human
మానవులకు	odamlar	students
మానవులను	odamlar	humanbeings
మానవులలో	odamlar	in humans
మానవులు	odamlar	students
మానస	manas	manasa
మానసిక	aqliy	psychological
మానసికంగా	aqliy	psychologically
మాని	mani	maani
మాన్	kishi	man
మామ	tog&#39;a	maama
మామిడి	mango	mango
మామూలు	oddiy	simple
మామూలుగా	odatdagidek	casually
మాయ	mayya	magic
మాయం	ota	disappear
మాయా	mayya	maya
మాయాబజార్	sakshi	maya bazar (its a film name)
మారటం	kommutatsiya	maratam
మారడం	yoqish	change
మారాడు	yoqildi	he changed
మారాయి	o&#39;zgartirilgan	changed
మారి	mari	changed
మారింది	o&#39;zgartirilgan	changed
మారిన	yoqildi	changed
