$	usd	dollar
poslovni	bizness	business
posmatra	novēro	watch
posmatrati	novērot	observe
posmatrača	novērotājs	observers
posredstvom	cauri	mediation
post	pastu	post
postaje	kļūst	becomes
postaju	viņi kļūst	become
postala	kļuva	became
postale	kļuva	become
postali	kļuva	become
postalo	kļuva	become
postanak	ģenēze	origin
postane	kļūst	become
postanka	apstāties	occurance
postanku	apstāties	origin
postao	kļuva	become
postati	kļūt	become
postava	uzstādīt	lining
postavi	komplekts	set
postavio	komplekts	established
postavlja	komplekti	sets
postavljanje	uzstādīt	setting
postavljen	komplekts	established
postavljena	komplekts	placed
postepeno	pamazām	gradually
postigao	sasniegts	achieved
postigla	sasniegts	achieve
postigli	sasniegts	achieve
postizanja	sasniegumi	achivment
postići	sasniegt	accomplish
postiže	sasniedz	accomplished
postižu	sasniegt	acomplish
postojala	pastāvēja	existed
postojale	pastāvēja	existed
postojali	pastāvēja	existed
postojalo	tur bija	existed
postojanja	esamība	occurance
postojanje	esamība	existence
postojanju	esamība	existence
postojao	pastāvēja	existed
postojati	eksistēt	be
postoje	tur ir	there
postojeće	esošie	existing
postojeći	esošie	existing
postojećih	esošie	existing
postoji	tur ir	there
postotak	procentos	percentage
postrojenja	mehānisms	facilities
postupak	procedūra	procedure
postupaka	procedūras	procedures
postupci	procedūras	procedures
postupno	pamazām	gradually
posušje	sausums	drought
posve	pilnīgi	completely
posvetio	veltīts	dedicated
posvećena	veltīts	devoted
potencijal	potenciāls	potential
potencijala	potenciāls	potential
potencijalno	potenciāli	potentially
potiče	mudina	comes
potiču	iedrošināt	origin
potječe	izcelsme	originate
potkraj	beigās	end,end of
potok	straume	creek
potom	tad	then
potomci	pēcnācēji	descendants
potočarima	strautiem	potočari
potpisali	parakstīts	signed
potpisan	parakstīts	signed
potpisao	parakstīts	signed
potpisivanja	parakstīšana	signing
potporu	atbalstu	support
potpuno	pilnīgi	completely
potpunosti	pilnīgi	fully
potpunu	pabeigts	full
potrazi	meklēt	search
potreba	vajag	need
potrebama	vajadzībām	needs
potreban	nepieciešams	needed
potrebe	vajadzībām	need
potrebi	vajadzībām	need
potrebna	nepieciešams	need
potrebne	nepieciešams	needed
potrebno	vajadzīgs	needed
potrebu	vajag	need
potrošnje	patēriņš	spending
potvrđena	apstiprināja	confirmed
potvrđeno	apstiprināja	confirmed
potvrđuje	apstiprina	confirms
potvrđuju	apstiprināt	confirm
pouzdano	ticami	reliably
povelja	harta	charter
povelje	harta	document
povelji	hartas	statute
povezan	savienots	connected
povezana	savienots	connected
povezane	saistīti	associated
povezani	savienots	conneting
povezanih	saistīti	connected
povezano	savienots	connected
povezanost	savienojamība	connection
povezivanje	savieno	connection
povezuje	savieno	connects
povezuju	savienot	link
povećala	palielināts	grew
povećanja	palielinās	increase
povećanje	palielināt	increase
povećanjem	palielinot	increase
povećao	palielināts	increased
povećava	palielinās	increases
povijest	vēsture	history
povjerenje	uzticēties	faith
povlačenja	atsaukumi	withdrawal
povlači	velk	withdraws
povod	gadījumā	motive
povodom	šajā gadījumā	occasion
povoljan	labvēlīgs	favorable
povoljni	labvēlīgs	good
povratak	atgriezties	return
povratka	atgriezties	return
povratku	atgriezties	come back
povreda	ievainojums	injury
povrede	ievainojumi	injury
povremeno	ik pa laikam	occasionally
povrća	dārzeņi	vegetables
povrće	dārzeņi	vegetables
površina	virsma	area
površinama	virsmām	surfaces
površine	virsmām	surface
površini	virsma	surface
površinom	virsma	surface
površinski	virspusējs	surface
površinu	virsma	surface
povući	vilkt	drawn
pozadini	fons	background
pozicija	pozīcija	position
pozicije	pozīcijas	positions
poziciji	pozīcija	position
poziciju	pozīcija	position
pozitivan	pozitīvs	positive
poziv	zvana	call
poziva	zvani	call
pozivni	zvana	dial
poznat	zināms	known
poznata	zināms	well-known
poznate	slavens	famous
poznati	slavens	famous
poznatih	slavens	known
poznatije	slavenāks	known
poznatiji	slavenāks	known
poznatijih	slavenāks	known
poznatim	slavens	known
poznato	zināms	known
poznatog	zināms	known
poznatom	pazīstams	known
poznatu	zināms	known
poznavali	zināja	known
poznavanje	zināšanas	knowing
pozorišne	teātra	theater
pozorišni	teātra	theatrical
pozorišta	teātri	theaters
pozorište	teātris	teatar
pozvao	sauca	called
počeci	pirmsākumi	beginnings
počela	sākās	started
počele	sākās	started
počeli	sākās	started
počelo	sākās	started
počeo	sākās	started
početak	sākums	beginning
početka	sākums	beginning
početkom	sākumā	beginning
početku	sākumā	start
početne	sākotnējais	initial
početnim	sākotnējais	starting
početnu	sākotnējais	initial
počev	es sāku	starting
počevši	sākot	starting with
počinje	sākas	begins
počinju	viņi sāk	start
počitelj	vainīgais	pochitelj
pošalje	sūta	sent
pošta	pastu	post office
poštanskih	pasta	post
pošte	pastu	mail
pošto	kopš	since
poštovanje	cieņu	respect
poželjno	vēlams	desirable
prag	slieksnis	prague
praksa	prakse	practice
praksi	prakse	practice
praktički	praktiski	practically
praktično	praktiski	practical
prate	sekot	follow
prateći	pavadošie	following
prati	mazgāt	wash
pratiti	sekot	follow
prava	tiesības	law
pravac	virziens	direction
pravaca	virzieni	directions
pravca	virziens	directions
pravcem	virziens	direction
pravci	virzieni	directions
pravcima	virzieni	directions
pravcu	virziens	direction
pravde	taisnīgums	justice
pravdu	patiesība	justice
prave	viņi dara	real
pravi	viņš saka	real
pravih	īsts	real
pravila	noteikumiem	rules
pravilima	noteikumiem	rules
pravilna	pareizi	proper
pravilno	pareizi	properly
pravilo	noteikums	rule
pravilu	noteikums	rule
pravim	es saku	straight
pravima	tiesības	rights
pravljenje	veidošana	making
pravna	likumīga	legal
pravne	likumīga	legal
pravni	likumīga	legal
pravnom	likumīga	law
pravo	taisnība	right
pravom	taisnība	right
pravopis	pareizrakstība	orthography
pravoslavci	pareizticīgo	orthodox
pravoslavlje	pareizticība	orthodoxy
pravoslavna	pareizticīgo	ortodox
pravoslavne	pareizticīgo	ortodox
pravoslavni	pareizticīgo	orthodox
pravu	taisnība	law
praznici	brīvdienas	holidays
praznik	brīvdiena	holiday
praznika	brīvdienas	holidays
pre	pirms tam	before,primarily
preci	senči	ancestors
precizno	precīzi	precise
pred	pred	before
predaje	padodas	surrender
predaju	padošanās	hand over
predao	nodots	submitted
predavanja	lekcijas	lectures
predjelima	uzkodas	areas
predjelu	uzkoda	region
predlaže	iesaka	suggests
predmet	priekšmets	thing
predmeta	priekšmetus	items
predmeti	priekšmetus	objects
predmetima	objekti	items
prednji	priekšā	front
prednost	priekšrocība	advantage
prednosti	priekšrocības	advantages
predrag	pārāk dārgi	predrag
predsjednik	prezidents	president
predsjednika	prezidents	president
predsjednikom	priekšsēdētājs	president
predsjedniku	prezidentam	president
predsjedništva	prezidentūra	president's office
predsjedništvo	prezidentūra	president's office
predstave	izrādes	shows
predstaviti	klāt	represent
predstavlja	pārstāv	represents
predstavljaju	pārstāvēt	represent
predstavljala	pārstāvēts	represented
predstavljalo	pārstāvēts	represented
predstavljao	pārstāvēts	represented
predstavljati	pārstāvēt	represent
predstavljen	pasniegts	presented
predstavnici	pārstāvji	representatives
predstavnik	pārstāvis	representative
predstavnika	pārstāvis	representative
predstavničkog	pārstāvis	representative
preduzeća	kompānijas	company
preduzeće	uzņēmums	corporation
predvodio	vadīja	led
pregled	pārskats	review
pregovora	sarunas	negotiations
pregovore	sarunas	negotiations
pregovori	sarunas	negotiations
prehrambena	ēdiens	food
prekid	pārtraukums	interruption
prekida	pārtrauc	break ups
preko	pāri	over
prekršaj	apvainojums	violation
prelaska	šķērsojot	crossing
prelaza	pārejas	crossing
prelazak	pāreja	transition
prelaze	krustu	crossing
prelazi	krusti	becomes
prema	saskaņā ar	to
premda	lai gan	although
premijer	premjerministrs	premier
premijera	premjerministrs	premiere
preminuo	nomira	decease
prenos	pārnešana	transmition
prenosa	pārnešana	broadcast
prenose	nodošana	transfer
prenosi	pārskaitījumi	broadcast
preovladava	dominē	prevails
preovladavaju	dominē	prevailing
preporod	atdzimšana	renaissance
prepoznaje	atzīst	recognizes
prepoznatljiv	atpazīstams	recognizable
prepoznatljive	atpazīstams	familiar
prepoznatljivi	atpazīstams	recognizable, known (recognizable suits better)
prerada	apstrāde	processing
prerade	apstrāde	process
preradu	apstrāde	processing
preselio	pārcēlās	moved to
preskok	izlaist	jump
press	nospiediet	press
prestaje	apstājas	ceases
prestala	apstājās	stopped
prestanka	izbeigšana	stopping
pretežito	pārsvarā	predominantly
pretežno	pārsvarā	predominantly
prethodne	iepriekšējā	previous
prethodnim	iepriekšējā	previous
prethodno	iepriekš	prior
prethodnog	iepriekšējā	preceding
pretpostavke	pieņēmumi	assumptions
pretpostavlja	pieņem	presumes
pretraživači	meklētājprogrammas	browsers
pretvara	konvertē	turns
pretvaraju	viņi konvertē	convert
preuzeo	pārņēma	took over
preuzima	pārņem	took over
preuzimanja	lejupielādes	taking
prevashodno	galvenokārt	previously
previše	pārāk daudz	too much
prevladava	dominē	to be the most common climate type
prevlast	pārākums	predominance
prevodi	tulkojumi	translation
prezentacija	prezentācija	presentation
prezime	uzvārds	surname
preći	šķērsot	to cross
prečnika	diametrs	diameter
pređe	dzija	cross
prešao	šķērsoja	changed
prešla	šķērsoja	crossed
prešli	šķērsoja	conquered
preživjeli	izdzīvojušie	survivors
pri	plkst	at
približava	tuvojas	approaches
približno	aptuveni	approximately
pridjev	īpašības vārds	adjective
pridružile	pievienojās	joined
pridružio	pievienojās	joined
pridružuje	pievienojas	joins
prihoda	ienākumi	nature
prihode	ienākumi	revenues
prihodi	ienākumi	incomes
prihvata	pieņem	accepts
prihvataju	pieņemt	accept
prihvatanje	pieņemšana	acceptance
prihvati	pieņemt	accept
prihvatili	pieņemts	accepted
prihvatio	pieņemts	accepted
prihvatiti	akceptēt	approve
prihvaćen	pieņemts	accepted
prihvaćena	pieņemts	accepted
prijatelj	draugs	friend
prijatelja	draugi	friends
prijatelji	draugi	friends
prijateljstva	draudzības attiecības	friendships
prije	pirms tam	before
prijedlog	priekšlikums	proposal
prijedor	prijedor	prijedor (a city and municipality)
prijenos	pārnešana	broadcast
prijestolje	tronis	throne
prijestolnica	galvaspilsēta	capitol
prijetnjom	draudi	threat
prijetnju	draudi	threat
prijevod	tulkošana	translation
prijevoz	transportēšana	transportation
prikaz	displejs	display
prikaza	displejs	presentation
prikazan	parādīts	shown
prikazana	parādīts	shown
prikazati	parādīt	show
prikazivanja	rāda	broadcast
prikazivanje	rāda	displaying
prikazu	displejs	view
prikazuje	displeji	show
prikazuju	šovs	show
priključuje	savieno	join
prilika	iespēju	opportunity
prilikama	iespējas	occasions
prilike	iespējas	situation
prilikom	gadījumā	occasion
priliku	iespēju	occasion
prilično	glīti	rather
prilog	pieķeršanās	contribution
prilozi	pielikumi	adverbs
prima	prima	receives
primaju	viņi saņem	receive
primarna	primārs	primary
primarne	primārs	primary
primarni	primārs	primary
primarno	galvenokārt	primary
primio	saņemts	received
primirja	pamiers	truce
primirje	pamiers	truce
primitivizam	primitīvisms	primitivism
primjena	pieteikums	application
primjene	pieteikums	application
primjeni	pieteikties	application
primjenjuje	attiecas	applied
primjenjuju	pieteikties	applied
primjenu	pieteikums	application
primjer	piemērs	example
primjera	piemēri	examples
primjeraka	kopijas	samples
primjeri	piemēri	examples
primjerice	piemēram	for example
primjeru	piemērs	example
primjećuje	piezīmes	notices
primorje	piekrastē	seaside
primorju	piekrastē	coast
primus	primus	primus
princ	princis	prince
princeza	princese	princess
princeze	princese	princess
princip	princips	principle
principa	princips	principals
principe	principi	principles
principi	principi	principles
principima	principi	principles
principu	princips	principle
print	drukāt	print
pripada	pieder	belongs
pripadaju	piederēt	belong
pripadala	piederēja	belonged to
pripadali	piederēja	belonged
pripadalo	piederēja	belonged
pripadao	piederēja	belonged
pripadnici	dalībnieki	aliens
pripadnik	biedrs	member
pripadnika	dalībnieki	members
pripadnost	piederība	affiliation
pripadnosti	piederība	affiliation
pripaja	piestiprina	merges
pripisuje	atribūti	attributed
pripovijetke	stāsti	story
priprema	sagatavošana	preparation
pripremaju	sagatavot	preparing
pripreme	preparāti	preparations
pripremu	sagatavošana	preparation
priroda	daba	nature
prirode	no dabas	nature
prirodi	daba	nature
prirodna	dabiski	natural
prirodne	dabiski	natural
prirodni	dabiski	natural
prirodnih	dabiski	natural
prirodnim	dabiski	natural
prirodno	dabiski	naturally
prirodnog	dabiski	natural
prirodnu	dabiski	natural
prirodu	daba	nature
prisilio	piespiedu kārtā	forced
pristup	piekļuvi	access
pristupa	piekļuvi	access
prisustva	klātbūtne	presence
prisustvo	klātbūtne	presence
prisustvu	klātbūtne	presence
prisutan	klāt	present
prisutna	klāt	present
prisutne	klāt	present
prisutni	klāt	present
prisutno	klāt	present
prisutnost	klātbūtne	attendance
prisutnosti	klātbūtne	presence
pritisak	spiediens	pressure
pritiska	spiediens	pressure
pritiskom	nospiežot	pressure
pritisku	spiediens	pressure
pritoke	pietekas	tributaries
pritom	to darot	during
privatna	privāts	private
privatne	privāts	private
privatni	privāts	private
privatnih	privāts	private
privatno	privāti	privately
privatnog	privāts	private
privreda	ekonomika	economy
privrede	ekonomika	undustry
privredi	ekonomika	economy
privredna	ekonomiskais	privredna
privredne	ekonomiskais	economic
privredni	ekonomiskais	economic
privrednih	ekonomiskais	industry
privrednim	ekonomiskais	economic
privredno	ekonomiski	economic
privrednog	ekonomiskais	industrial
privrednom	ekonomiskais	economic
privredu	ekonomika	economy
privremeno	īslaicīgi	temporarily
privređivanja	bizness	earning money
priznaje	atzīst	admits
priznaju	viņi atzīst	recognize
priznala	atzina	confessed
priznanja	atzīšana	recognition
priznanje	atzīšana	acknowledgment
priznao	atzina	admitted
priznat	atzīts	accepted
priznata	atzīts	accepted
priznati	atzīt	admit
priznavanje	atzīšana	admittance
priča	stāsts	story
priče	stāsti	story
priču	stāsts	story
priština	priština	prishtina
pro	pro	pro
probavni	gremošanas	digestive
probavnom	gremošanas	digestive
problem	problēma	problem
problema	problēmas	problem
probleme	problēmas	problems
problemi	problēmas	problems
problemima	problēmas	problems
procenat	procentos	percentage
proces	process	process
procesa	process	process
procese	procesi	processes
procesi	procesi	processes
procesima	procesi	processes
procesor	procesors	processor
procesora	procesors	processor
procesu	process	process
procjenama	aplēses	estimates
procjene	aplēses	evaluations
procjeni	novērtējums	estimation
procjenjuje	aplēses	it is estimated
prodaja	pārdošanas apjomi	sales
prodaje	pārdošanas apjomi	sell
prodaju	pārdošana	sale
prodat	pārdot	sold
prodati	pārdot	sell
producent	producents	producer
produkcija	produkcija	production
produkcije	iestudējumi	production
produkciju	produkcija	production
