$  	usd	dollar
nőtte	tas ir pieaudzis	grew
nővére	viņas māsa	sy's sister
obama	obama	obama
objektum	objekts	object
objektumok	objekti	objects
oceanic	okeāna	oceanic
oda	tur	there
odaát	tur	out there
odáig	tik tālu	there
odüsszeusz	odisejs	odysseus
ok	labi	reason
oka	iemesls	reason
okai	cēloņi	reasons
okból	no plkst	reason
okok	iemesli	reasons
okokból	iemesli	for reasons
okot	cēlonis	cause
okoz	cēlonis	cause
okozhat	cēlonis	cause
okoznak	cēlonis	cause
okozott	izraisīja	caused
okozta	izraisīja	caused
okoztak	izraisīja	caused
okozva	izraisot	causing
okozza	cēloņi	causes
okozzák	cēlonis	cause
okozó	izraisītājs	causing
oktatás	izglītība	education
oktatási	izglītība	educational
október	oktobris	october
októberben	oktobrī	in october
okán	dēļ	because
okát	cēlonis	cause of sg
olaj	eļļa	oil
olasz	itāļu valoda	italian
olaszok	itāļi	italians
olaszország	itālijā	italy
olaszországban	itālijā	in italy
olaszországi	itālijā	italian
olaszul	itāļu valodā	in italian
olcsó	lēts	cheap
oldal	pusē	page
oldala	pusē	side of
oldalain	sānos	on the pages of sg
oldalak	lapas	pages
oldali	taisnība	the leading side
oldalon	lappuse	on the side of
oldalra	uz sāniem	side
oldalról	no sāniem	from side
oldalt	uz sāniem	side
oldalán	sānos	side
oldalára	vietne	side of
oldalát	sānos	side
oldat	risinājums	alloy
olga	olga	olga
olimpia	olimpiāde	olympia
olimpiai	olimpiskais	olympic
olimpián	olimpiāde	in olympic games
olimpiát	olimpiāde	olympics
oliver	olivers	oliver
oltás	vakcinācija	vaccination
olvadt	izkausēts	melted
olvasható	lasāms	readable
olvasni	lasīt	read
olvasott	lasīt	read
olvasta	lasīt	read
olvasó	lasīšana	reader
olvasók	es lasu	readers
oly	autors	such
olyan	tātad	such as
olyannyira	nesmuki	so much so that
olyanok	ir	such
olykor	dažreiz	sometimes
one	tavs	one
oneil	oneils	o'neil
onnan	no turienes	from there
open	atvērts	open
openen	atvērt,	on the australian open
opera	opera	opera
operaház	operas ēka	opera
operációs	darbojas	operational
operái	operas	operas of sy/sg
operája	opera	opera
operájának	opera	opera
operáját	opera	opera of
operát	opera	opera
optikai	optiskā	optical
opus	opuss	opus
oratórium	oratorija	oratory
orbán	orbāns	orbán
orlando	orlando	orlando
orosz	krievu	russian
oroszlán	lauva	lion
oroszlánok	lauvas	lions
oroszok	krievi	the russian
oroszország	krievija	russia
oroszországban	krievija	russia
oroszországból	krievija	from russia
oroszországi	krievija	russian
orrvérzés	deguna asiņošana	nosebleeding
orsolya	orsolya	ursula
ország	valsts	country
országa	valsts	country of
országai	valstīm	country
országba	valsts	country
országban	valsts	country
országból	valsts	(from the) country
országgyűlés	parlaments	parliament
országgyűlésen	diēta	parliamentary
országgyűlési	parlamenta	parliamentary
országház	lauku māja	house of the country
országnak	valsts	country
országok	valstīm	countries
országokban	valstīm	in countries
országokból	valstīm	from countries
országos	nacionālais	national
országot	valsts	country
országra	valsts	country
országszerte	visā	all over the country
országában	valsts	(in her/his) country
országát	valsts	country
ortodox	pareizticīgie	orthodox
orvos	ārsts	doctor
orvosi	medicīniska	medical
orvosok	ārstiem	doctors
orális	mutiski	oral
os	sencis	non-suffix (with adverbial meaning)
oscar	oscars	oscar
oscardíj	oskara balva	oscar
oscardíjat	oskaru balvas	academy award
osiris	osiris	osiris
ostrom	aplenkums	siege
ostroma	aplenkums	siege
oszkár	oskars	oscar
oszlik	sadalīts	divides
oszlop	kolonna	pillar
oszlott	sadalīts	dissolve
oszmán	osmans	ottoman
osztható	dalāms	divide
osztja	akcijas	shares
osztják	sadalīts	distribute
osztotta	sadalīts	divided
osztották	sadalīts	divided
osztrák	austrietis	austrian
osztrákmagyar	austrija un ungārija	austro-hungarian
osztrákok	austrieši	austrians
osztály	klase	class
osztályban	klase	in the class
ott	tur	there
ottani	tur	there
otthagyta	viņš aizgāja	abandon
otthon	mājās	home
otthona	mājas	home
otthoni	mājas	home
otthont	mājas	home
otthonában	mājas	home
otto	otto	otto
ottó	otto	ottó (forename)
our	mūsu	not a hungarian word
over	pāri	over
overdose	pārdozēšana	overdose
oxford	oksforda	oxford
oxigén	skābeklis	oxigen
p	lpp	p
pablo	pablo	pablo
pacino	pacino	pacino
paice	paice	paice
pajzs	vairogs	shield
pajzsoscankó	rufs	philomachus pugnax (bird specie)
pakisztán	pakistāna	pakistan
palaisztra	palaestra	palaisytra
palazzo	palazzo	palazzo
paleoindiánok	paleoindiāņi	paleoindians (prehistoric people)
palesztin	palestīnietis	palestinian
palesztina	palestīna	palestine
palin	palins	palin
pallas	pallas	pallas
palota	pils	palace
palotája	pils	palace of
paloták	pilis	palaces
pannon	pannonietis	pannon
pannonius	panonijs	pannonius
panoráma	panorāma	panorama
panthera	pantera	tiger
paolo	paolo	paolo
pap	priesteris	priest
papi	priesteris	priestly
papok	priesteri	clericals
papp	papp	papp
papír	papīrs	paper
papírra	papīrs	paper
paradicsom	tomātu	tomato
paralelogramma	paralelogramma	parallelogramma (shape)
parancs	komanda	oder
parancsnok	komandieris	commander
parancsnoka	komandieris	(its) commander
parancsnoki	komandieris	captain
parancsot	komanda	order
parancsára	komanda	by order of
parasztok	zemnieki	peasants
parasztság	zemnieku saimniecība	peasantry
parco	parko	italian word
paris	parīze	paris
park	parks	park
parkban	parks	in park
parker	parkeris	parker
parkjai	parki	parks of
parkok	parki	parks
parkot	parks	park
parlament	parlaments	parliament
parlamentben	parlaments	parliament
parlamenti	parlamenta	parliamentary
parlamentáris	parlamenta	parliamentary
part	ballīte	bank
parti	piekrastes	bank
partjai	piekrastē	banks
partján	krastā	on its shore
partnere	partneris	partner
partnerei	partneri	partners of sy/sg
partnerek	partneri	partners
parton	krastā	on the shore
partra	krastā	on the bank
partraszállás	nosēšanās	disembarkation
party	ballīte	party
pascal	paskāls	pascal
passzív	pasīvs	passive
pata	nagu	hoof
patak	grīva	creek
pataky	patakijs	pataky
patrick	patriks	patrick
paul	pauls	paul
paula	paula	paula
paulina	paulina	pauline
paulo	paulo	paulo
paunik	paun	pawnees
pc	pc	pc
pearl	pērle	pearl
pedig	pagriezienā	in turn
pekingi	pekina	beijing
per	pelēks	lawsuit
perc	minūte	minute
peremén	mala	edge
periféria	perifērija	outkirts
period	periods	period
periódusos	periodiskā tabula	periodic
perry	bumbieru	perry
persze	protams	of course
peru	peru	peru
perui	peruāņu	of peru
perzsa	persiešu	persian
perzsia	irāna	persia
perzsák	persieši	persian
pest	kaitēklis	pest
pesten	budapesta	at pest
pesti	kaitēklis	pest
pestis	mēris	plague
pestre	uz budapeštu	to pest
pete	ovule	pete
peter	pēteris	peter
petőfi	petőfi	petöfi
phi	phi	phi
phil	phil	phil
philip	philip	philip
philipposz	filips	philip
phoebe	fobija	phoebe
phoenix	fēnikss	phoenix
pi	pi	pi
piac	tirgus	market
piaci	tirgus	market
piacra	tirgus	to the market
piazza	piazza	this is not a hungarian word, it is the name of the location
picasso	pikaso	picasso
picchu	pikču	picchu
pictures	bildes	"this is an english word. its hungarian translation is : ""képek""."
pietro	pietro	pietro
pietà	pieta	italian word
pillanatban	brīdis	in a moment
pillanatában	brīdis	in the moment of
pilóta	pilots	pilot
pilóták	piloti	pilots
pink	rozā	pink
pioneer	pionieris	english word
piramisok	piramīdas	piramids
piros	sarkans	red
piszkos	netīrs	dirty
piton	pitons	piton
piusz	pijs	pius
pl	piem	ex.
platón	plato	plato
plusz	plus	plus
poe	poe	poe
pogány	pagānu	pagan
pokol	ellē	hell
pole	pole	pole
polgár	pilsonis	citizen
polgárháború	pilsoņu karš	civil war
polgári	civilā	civil
polgármester	mērs	mayor
polgárok	pilsoņiem	citizens
poliszacharid	polisaharīdi	poly-sacharide
politika	politika	policy
politikai	politiskā	political
politikailag	politiski	politically
politikus	politiķis	politician
politikusok	politiķi	politicians
politikája	politika	(his) politics
politikáját	politika	political approach
politikát	politika	policy
pompeius	pompejs	pompeius
pont	punkts	spot
ponte	ponte	ponte
pontja	no	point of
pontjai	punkti	points
pontján	punkts	at the points
pontok	punkti	points
ponton	pontons	on a point
pontosabban	precīzāk	exactly
pontosan	tieši tā	exactly
pontot	punkti	points
ponttal	punkti	with a point
pop	pop	pop
populáció	populācija	population
populáris	populārs	popular
por	pulveris	dust
porosz	prūšu valoda	prussian
port	pulveris	port
porta	uzņemšana	porta
porto	pasta izdevumi	porto
portré	portrets	portrait
portugál	portugāļu valoda	portuguese
portugália	portugāle	portugal
portál	portāls	portal
poszméh	kamene	bumble bee
posztot	ziņas	position
posztumusz	pēcnāves	posthumous
potlach	potlatch	potlatch
pozitív	pozitīvs	positive
pozsony	pozsony	bratislava
pozsonyban	bratislavā	in pozsony
pozsonyi	bratislava	pozsony
pozíciót	pozīcijas	position
premier	pirmizrāde	premiere
primer	primārs	primary
prince	princis	prince
private	privāts	english word
privát	privāts	private
pro	pro	pro
probléma	problēma	problem
problémái	problēmas	problems
problémája	problēma	problem
problémák	problēmas	problems
problémákat	problēmas	problems
problémákkal	jautājumiem	with problems
problémát	problēma	problem
processzor	procesors	prcessor
producer	producents	producer
producere	producents	producer of sg
produceri	ražotāji	(as) producer
produkció	produkcija	production
professzor	profesors	professor
professzora	profesors	professor of sg
profi	profesionāls	professional
program	programma	program
programja	programma	's program
programok	programmas	programs
programokat	programmas	programmes
programot	programma	program
programozási	programmēšana	programming
progresszív	progresīvs	progressive
project	projekts	english word
projekt	projekts	project
propaganda	propaganda	gimmick
propilén	propilēns	propylene (chemistry)
prost	prost	prost
protestáns	protestants	protestant
protiszták	protisti	protists
prága	prāga	prague
prágai	prāga	prague
prágában	prāga	in prague
próbál	mēģiniet	tries
próbálja	mēģiniet	try
próbálják	mēģiniet	try
próbálkozott	mēģināju	made a trial of
próbált	mēģināju	tried
próbálta	mēģināju	tried
próbálták	mēģināju	tried
próféta	pravietis	prophet
prózai	proza	prose
pszichedelikus	psihedēliski	psychedelic
pszichológiai	psiholoģisks	psychological
pszichotikus	psihotiski	psychotic
public	publiski	public
publikált	publicēts	published
publikálta	publicēts	published
puerto	puerto	puerto
punk	panki	punk
purple	violets	purple
puskás	strēlnieks	puskás
puszta	pliks	barren
pusztán	tikai	mere
pusztító	postoša	devastating
px|thumb|a	px | īkšķis | a	not a hungarian word
python	pitons	python
páciens	pacients	patient
pál	pauls	pál
pálinka	brendijs	pálinka
pálya	tiesa	career
pályafutása	viņa karjera	career
pályafutását	viņa karjera	career
pályaudvar	stacija	station
pályája	dziesmas	career of
pályájának	ceļš	career
pályáját	viņa karjera	career of
pályán	tiesa	career
pályára	ceļš	on an orbit
pályát	ceļš	career
páncélos	bruņots	armored
pánik	panika	panic
pápa	pāvests	pápa
pápai	pāvests	papal
pápát	pāvests	papa
pár	par	few
páratlan	nepārspējams	unique
párhuzamos	paralēli	parallel
párhuzamosan	paralēli	parallel
párizs	parīze	paris
párizsba	parīze	to paris
párizsban	parīze	in paris
párizsi	parīzietis	parisian
páros	pat	pair
párt	ballīte	party
pártja	viņa partija	party of sy/sg
pártok	ballītes	parties
pártot	ballīte	party
pásztor	gans	shepherd
pécs	pécs	pecs
pécsett	pecs	in pécs
pécsi	pecs	from pécs
példa	piemērs	example
példája	piemērs	example of
példák	piemēri	examples
például	piemēram	for example
pénz	nauda	money
pénzt	nauda	money
pénzügyi	finanšu	financial
péter	pēteris	peter
pók	zirneklis	spider
pókok	zirnekļi	spiders
püspök	bīskaps	bishop
püspöki	episkopāls	episcopal
q	q	q
r	r	r
ra	uz	this word does not make sense
rabszolgák	vergi	slaves
rachel	rachel	rachel
racionális	racionāls	rational
radikális	radikāls	radical
radio	radio	radio
radioaktív	radioaktīvs	radioactive
radnóti	radnóti	radnóti
rafael	rafaels	rafael
ragadozók	plēsoņa	carnivores
ragaszkodott	pieķērās	insisted on
raid	reids	raid
rajna	reina	rhine
rajongó	ventilatoru	fans
rajongói	ventilatoru	fans
rajongók	fani	fans
rajta	ieslēgts	on him/her/it
rajtnál	starta līnija	at the strat
rajtuk	viņiem	them
rajza	zīmējumi	sketch
rakéta	raķete	rocket
rammstein	rammstein	rammstein
randy	randijs	randy
rangot	rangs	range
rangra	rangs	rank of
rangú	ranžēšana	ranking
ray	staru	ray
raúl	raúl	raúl
re	no plkst	inconsistent examples (30-ra=to 30 - 1990-re=by 1990)
reakció	reakcija	reaction
reaktor	reaktors	reactor
real	reāli	real
realista	reālists	realist
realizmus	reālisms	realism
records	ierakstus	records
reform	reforma	reform
reformkor	reformu laikmets	reform era
reformok	reformas	reforms
reformokat	reformas	reforms
reformáció	reformācija	reformation
református	reformēts	reformed
reggae	regejs	reggae
reggel	rīts	morning
reggeli	brokastis	morning
regina	regīna	regina
regionális	reģionālais	regional
regisztrált	reģistrēts	registered
regény	novele	novel
regényben	daiļliteratūra	in a novel
regénye	novele	novel
regényei	romāni	his novels
regények	romāni	novels
regényt	novele	novel
regényének	novele	novel
reise	reise	reise
rejtett	slēpts	hidden
rejtély	noslēpums	mistery
rejtélyes	noslēpumains	misterious
rekord	ieraksts	record
rekordok	ierakstus	records
rekordot	ieraksts	record
relativitáselmélet	relativitātes teorija	theory of relativity
relatív	radinieks	relative
rembrandt	rembrandts	rembrandt
remek	lieliski	exquisite
remix	remiksu	remix
remény	ceru	hope
renault	renault	renault
rend	pasūtīt	order
rendbe	taisnība	(return) to normal
rendben	labi	order
rendek	muižas	incosnsistent examples (rendek=city name - rendek=orders
rendelet	dekrēts	regulation
rendelkezett	bija	had
rendelkezik	ir	exercises
rendelkeznek	ir	have the disposal of sg
rendelkeztek	bija	ordered
rendelkezések	noteikumiem	regulations
rendelkezésre	pēc vēlēšanās	available
rendelkező	ar	of
rendelt	pasūtīts	assigned
rendelte	pasūtīts	ordered
rendes	normāli	orderly
rendesen	glīti	usually
rendet	politika	order
rendezett	kārtīgi	organized
rendeznek	turēt	held
rendezni	pasūtīt	situation
rendezte	režisēts	director
rendeztek	organizēts	held
rendezték	organizēts	held
rendezvény	notikums	program
rendezvények	notikumi	events
rendezése	norēķins	settlement
rendezésében	sava veida	arranged by
rendező	režisors	organizer
rendezője	režisors	director
rendfokozatok	rindās	ranks
rendhagyó	neregulārs	irregular
