$	dollarni tashkil etadi	dollar
ponovo	yana	again
ponoći	yarim tunda	midnight
ponuda	taklif	offer
ponude	takliflar	offers
ponudio	taklif	offered
ponudu	taklif	offer
pop	pop	pop
popis	ro&#39;yxati	census
popisa	ro&#39;yxati	counting
popisu	ro&#39;yxati	census
poplava	toshqin	flood
poplave	toshqinlar	flood
popović	popović	popovic
populacija	aholisi	population
populacije	aholisi	population
popularan	mashhur	popular
popularna	mashhur	popular
popularne	mashhur	popular
popularni	mashhur	popular
popularno	mashhur	popular
popularnoj	mashhur	popular
popularnost	mashhurlik	popularity
popularnosti	mashhurlik	popular
poput	kabi	like
porast	o&#39;sish	increase
porasta	o&#39;sish	increase
porastu	o&#39;sish	growth
poraz	mag&#39;lubiyat	defeat
poraza	mag&#39;lubiyat	defeat
porazili	mag&#39;lubiyatga uchradi	defeated
porazio	mag&#39;lubiyatga uchradi	defeated
poražen	mag&#39;lubiyatga uchradi	defeated
poraženi	mag&#39;lubiyatga uchradi	defeated
pored	ning yonida	next to
poredak	buyurtma	order
poremećaj	tartibsizlik	disorder
poremećaja	buzilishlar	disorders
poremećaji	buzilishlar	disorders
poretku	buyurtma	order
porez	soliq	tax
poreza	soliqlar	tax
porezi	soliqlar	taxes
porezne	soliq	tax
porezni	soliq	tax
poređenje	taqqoslash	comparison
poređenju	taqqoslash	comparison
porijekla	kelib chiqishi	origin
porijeklo	kelib chiqishi	origin
porijeklom	kelib chiqishi	native
porijeklu	kelib chiqishi	origin
porodica	oila	families
porodicama	oilalar	families
porodice	oilalar	family
porodici	oilalar	family
porodicom	oila	family
porodicu	oila	family
porođaj	bola tug&#39;ilishi	delivery
porođaja	bola tug&#39;ilishi	delivery
portal	portal	portal
porto	port	porto
portret	portret	portrait
portugal	portugal	portugal
poruka	xabari	message
poruke	xabarlar	messages
poruku	xabari	message
posao	ishlash	job
posavina	posavina	sava basin
posavine	posavine	posavina
posavini	posavini	posavina
poseban	maxsus	special
posebna	maxsus	special
posebne	maxsus	special
posebni	maxsus	special
posebnih	maxsus	special
posebnim	maxsus	special
posebno	ayniqsa	especially
posebnog	maxsus	special
posebnom	maxsus	special
posebnost	o&#39;ziga xoslik	uniqueness
posebnosti	maxsus xususiyatlar	particularities
posebnu	maxsus	special
posjed	egalik	possession
posjeda	egalik	property
posjede	mol-mulk	properties
posjedu	egalik	possession
posjeduje	egalik qiladi	possess
posjeduju	ega	have
posjetio	tashrif buyurdi	visited
poskok	sakramoq	viper
posla	ish	job
poslanica	xat	epistle
poslanice	maktublar	letters
poslanici	deputatlar	messengers
poslanik	mp	messenger
poslanika	mp	prophet
poslaniku	elchiga	prophet
poslao	yuborilgan	sent
posle	keyin	after
poslije	keyin	after
posljedica	natija	consequence
posljedice	oqibatlari	aftermath
posljedicu	natija	consequence
posljednja	oxirgisi	last
posljednje	oxirgisi	last
posljednjeg	oxirgisi	last
posljednjem	oxirgisi	last
posljednji	oxirgisi	last
posljednjih	keyingisi	last
posljednjim	oxirgi	last
poslova	ish o&#39;rinlari	affairs
poslove	ish o&#39;rinlari	business
poslovima	ish o&#39;rinlari	businesses
poslovna	biznes	business
poslovne	biznes	business
poslovni	biznes	business
posmatra	kuzatadi	watch
posmatrati	kuzatmoq	observe
posmatrača	kuzatuvchi	observers
posredstvom	orqali	mediation
post	post	post
postaje	bo&#39;ladi	becomes
postaju	ular bo&#39;ladilar	become
postala	bo&#39;ldi	became
postale	bo&#39;ldi	become
postali	bo&#39;ldi	become
postalo	bo&#39;ldi	become
postanak	genezisi	origin
postane	bo&#39;ladi	become
postanka	to&#39;xta	occurance
postanku	to&#39;xta	origin
postao	bo&#39;ldi	become
postati	bolmoq	become
postava	sozlash	lining
postavi	o&#39;rnatildi	set
postavio	o&#39;rnatildi	established
postavlja	to&#39;plamlar	sets
postavljanje	sozlash	setting
postavljen	o&#39;rnatildi	established
postavljena	o&#39;rnatildi	placed
postepeno	asta-sekin	gradually
postigao	erishildi	achieved
postigla	erishildi	achieve
postigli	erishildi	achieve
postizanja	yutuqlar	achivment
postići	erishmoq	accomplish
postiže	erishadi	accomplished
postižu	erishish	acomplish
postojala	mavjud edi	existed
postojale	mavjud edi	existed
postojali	mavjud edi	existed
postojalo	bor edi	existed
postojanja	mavjudlik	occurance
postojanje	mavjudlik	existence
postojanju	mavjudlik	existence
postojao	mavjud edi	existed
postojati	mavjud bo&#39;lishi	be
postoje	bu yerda	there
postojeće	mavjud	existing
postojeći	mavjud	existing
postojećih	mavjud	existing
postoji	u yerda	there
postotak	foiz	percentage
postrojenja	qulaylik	facilities
postupak	tartibi	procedure
postupaka	protseduralar	procedures
postupci	protseduralar	procedures
postupno	asta-sekin	gradually
posušje	qurg&#39;oqchilik	drought
posve	to&#39;liq	completely
posvetio	bag&#39;ishlangan	dedicated
posvećena	bag&#39;ishlangan	devoted
potencijal	potentsial	potential
potencijala	potentsial	potential
potencijalno	mumkin	potentially
potiče	rag&#39;batlantiradi	comes
potiču	rag&#39;batlantirish	origin
potječe	kelib chiqadi	originate
potkraj	ohirida	end,end of
potok	oqim	creek
potom	keyin	then
potomci	avlodlari	descendants
potočarima	daryolar	potočari
potpisali	imzolangan	signed
potpisan	imzolangan	signed
potpisao	imzolangan	signed
potpisivanja	imzolash	signing
potporu	qo&#39;llab-quvvatlash	support
potpuno	to&#39;liq	completely
potpunosti	to&#39;liq	fully
potpunu	yakunlandi	full
potrazi	qidirmoq	search
potreba	kerak	need
potrebama	ehtiyojlar	needs
potreban	talab qilinadi	needed
potrebe	ehtiyojlar	need
potrebi	ehtiyojlar	need
potrebna	talab qilinadi	need
potrebne	talab qilinadi	needed
potrebno	kerak	needed
potrebu	kerak	need
potrošnje	iste&#39;mol	spending
potvrđena	tasdiqladi	confirmed
potvrđeno	tasdiqladi	confirmed
potvrđuje	tasdiqlaydi	confirms
potvrđuju	tasdiqlang	confirm
pouzdano	ishonchli	reliably
povelja	nizom	charter
povelje	nizom	document
povelji	nizomlar	statute
povezan	ulangan	connected
povezana	ulangan	connected
povezane	bog&#39;liq	associated
povezani	ulangan	conneting
povezanih	bog&#39;liq	connected
povezano	ulangan	connected
povezanost	ulanish	connection
povezivanje	ulanmoqda	connection
povezuje	ulanadi	connects
povezuju	ulanmoq	link
povećala	oshdi	grew
povećanja	ortadi	increase
povećanje	o&#39;sish	increase
povećanjem	oshirish orqali	increase
povećao	oshdi	increased
povećava	ortadi	increases
povijest	tarixi	history
povjerenje	ishonch	faith
povlačenja	pul olish	withdrawal
povlači	tortadi	withdraws
povod	voqea	motive
povodom	munosabati bilan	occasion
povoljan	qulay	favorable
povoljni	qulay	good
povratak	qaytish	return
povratka	qaytish	return
povratku	qaytish	come back
povreda	shikastlanish	injury
povrede	jarohatlar	injury
povremeno	vaqti-vaqti bilan	occasionally
povrća	sabzavotlar	vegetables
povrće	sabzavotlar	vegetables
površina	yuzasi	area
površinama	yuzalar	surfaces
površine	yuzalar	surface
površini	yuzasi	surface
površinom	yuzasi	surface
površinski	yuzaki	surface
površinu	yuzasi	surface
povući	torting	drawn
pozadini	fon	background
pozicija	holati	position
pozicije	pozitsiyalari	positions
poziciji	holati	position
poziciju	holati	position
pozitivan	ijobiy	positive
poziv	qo&#39;ng&#39;iroq	call
poziva	qo&#39;ng&#39;iroqlar	call
pozivni	qo&#39;ng&#39;iroq	dial
poznat	ma&#39;lum	known
poznata	ma&#39;lum	well-known
poznate	mashhur	famous
poznati	mashhur	famous
poznatih	mashhur	known
poznatije	yanada mashhur	known
poznatiji	yanada mashhur	known
poznatijih	yanada mashhur	known
poznatim	mashhur	known
poznato	ma&#39;lum	known
poznatog	ma&#39;lum	known
poznatom	tanish	known
poznatu	ma&#39;lum	known
poznavali	bilar edi	known
poznavanje	bilim	knowing
pozorišne	teatr	theater
pozorišni	teatr	theatrical
pozorišta	teatrlar	theaters
pozorište	teatr	teatar
pozvao	chaqirdi	called
počeci	boshlanishlari	beginnings
počela	boshlangan	started
počele	boshlandi	started
počeli	boshlandi	started
počelo	boshlandi	started
počeo	boshlandi	started
početak	boshlanishi	beginning
početka	boshlanishi	beginning
početkom	boshida	beginning
početku	boshida	start
početne	boshlang&#39;ich	initial
početnim	boshlang&#39;ich	starting
početnu	boshlang&#39;ich	initial
počev	men boshladim	starting
počevši	boshlanmoqda	starting with
počinje	boshlanadi	begins
počinju	ular boshlaydilar	start
počitelj	jinoyatchi	pochitelj
pošalje	yuboradi	sent
pošta	pochta	post office
poštanskih	pochta	post
pošte	pochta	mail
pošto	beri	since
poštovanje	hurmat	respect
poželjno	afzalroq	desirable
prag	pol	prague
praksa	amaliyot	practice
praksi	amaliyot	practice
praktički	amalda	practically
praktično	amalda	practical
prate	kuzatib boring	follow
prateći	hamrohlik	following
prati	yuvish	wash
pratiti	ergashmoq	follow
prava	huquqlari	law
pravac	yo&#39;nalishi	direction
pravaca	ko&#39;rsatmalar	directions
pravca	yo&#39;nalishi	directions
pravcem	yo&#39;nalishi	direction
pravci	ko&#39;rsatmalar	directions
pravcima	ko&#39;rsatmalar	directions
pravcu	yo&#39;nalishi	direction
pravde	adolat	justice
pravdu	haqiqat	justice
prave	ular qiladi	real
pravi	u aytdi	real
pravih	haqiqiy	real
pravila	qoidalari	rules
pravilima	qoidalari	rules
pravilna	to‘g‘ri	proper
pravilno	to&#39;g&#39;ri	properly
pravilo	qoida	rule
pravilu	qoida	rule
pravim	men aytaman	straight
pravima	huquqlari	rights
pravljenje	yasash	making
pravna	qonuniy	legal
pravne	qonuniy	legal
pravni	qonuniy	legal
pravnom	qonuniy	law
pravo	to&#39;g&#39;ri	right
pravom	to&#39;g&#39;ri	right
pravopis	imlo	orthography
pravoslavci	pravoslav	orthodox
pravoslavlje	pravoslavlik	orthodoxy
pravoslavna	pravoslav	ortodox
pravoslavne	pravoslav	ortodox
pravoslavni	pravoslav	orthodox
pravu	to&#39;g&#39;ri	law
praznici	bayramlar	holidays
praznik	ta&#39;til	holiday
praznika	bayramlar	holidays
pre	oldin	before,primarily
preci	ajdodlari	ancestors
precizno	aniq	precise
pred	pred	before
predaje	taslim bo&#39;ladi	surrender
predaju	taslim bo&#39;lish	hand over
predao	topshirdi	submitted
predavanja	ma&#39;ruzalar	lectures
predjelima	tuyadi	areas
predjelu	tuyadi	region
predlaže	taklif qiladi	suggests
predmet	mavzu	thing
predmeta	buyumlar	items
predmeti	buyumlar	objects
predmetima	ob&#39;ektlar	items
prednji	old tomon	front
prednost	ustunlik	advantage
prednosti	afzalliklari	advantages
predrag	juda qimmat	predrag
predsjednik	prezident	president
predsjednika	prezident	president
predsjednikom	prezident tomonidan	president
predsjedniku	prezidentga	president
predsjedništva	prezidentlik	president's office
predsjedništvo	prezidentlik	president's office
predstave	spektakllar	shows
predstaviti	hozirgi	represent
predstavlja	ifodalaydi	represents
predstavljaju	vakili	represent
predstavljala	vakili	represented
predstavljalo	vakili	represented
predstavljao	vakili	represented
predstavljati	vakili qilmoq	represent
predstavljen	taqdim etdi	presented
predstavnici	vakillari	representatives
predstavnik	vakili	representative
predstavnika	vakili	representative
predstavničkog	vakili	representative
preduzeća	kompaniyalari	company
preduzeće	kompaniyasi	corporation
predvodio	led	led
pregled	sharh	review
pregovora	muzokaralar	negotiations
pregovore	muzokaralar	negotiations
pregovori	muzokaralar	negotiations
prehrambena	ovqat	food
prekid	tanaffus	interruption
prekida	tanaffuslar	break ups
preko	ustida	over
prekršaj	huquqbuzarlik	violation
prelaska	kesib o&#39;tish	crossing
prelaza	o&#39;tish	crossing
prelazak	o&#39;tish	transition
prelaze	kesib o&#39;tish	crossing
prelazi	xochlar	becomes
prema	ga ko&#39;ra	to
premda	garchi	although
premijer	bosh vazir	premier
premijera	bosh vazir	premiere
preminuo	o&#39;ldi	decease
prenos	yuqish	transmition
prenosa	yuqish	broadcast
prenose	o&#39;tkazish	transfer
prenosi	o&#39;tkazmalar	broadcast
preovladava	ustunlik qiladi	prevails
preovladavaju	ustunlik qilmoq	prevailing
preporod	qayta tug&#39;ilish	renaissance
prepoznaje	taniydi	recognizes
prepoznatljiv	taniqli	recognizable
prepoznatljive	taniqli	familiar
prepoznatljivi	taniqli	recognizable, known (recognizable suits better)
prerada	qayta ishlash	processing
prerade	qayta ishlash	process
preradu	qayta ishlash	processing
preselio	ko&#39;chib	moved to
preskok	o&#39;tkazib yuborish	jump
press	bosing	press
prestaje	to&#39;xtaydi	ceases
prestala	to&#39;xtadi	stopped
prestanka	tugatish	stopping
pretežito	asosan	predominantly
pretežno	asosan	predominantly
prethodne	oldingi	previous
prethodnim	oldingi	previous
prethodno	ilgari	prior
prethodnog	oldingi	preceding
pretpostavke	taxminlar	assumptions
pretpostavlja	qabul qiladi	presumes
pretraživači	qidiruv tizimlari	browsers
pretvara	o&#39;zgartiradi	turns
pretvaraju	ular aylantiradilar	convert
preuzeo	egalladi	took over
preuzima	oladi	took over
preuzimanja	yuklashlar	taking
prevashodno	birinchi navbatda	previously
previše	juda ko&#39;p	too much
prevladava	ustunlik qiladi	to be the most common climate type
prevlast	ustunlik	predominance
prevodi	tarjimalari	translation
prezentacija	taqdimot	presentation
prezime	familiya	surname
preći	kesib o&#39;tmoq	to cross
prečnika	diametri	diameter
pređe	ip	cross
prešao	kesib o&#39;tdi	changed
prešla	kesib o&#39;tdi	crossed
prešli	kesib o&#39;tdi	conquered
preživjeli	omon qolganlar	survivors
pri	da	at
približava	yaqinlashmoqda	approaches
približno	taxminan	approximately
pridjev	sifatdosh	adjective
pridružile	qo&#39;shildi	joined
pridružio	qo&#39;shildi	joined
pridružuje	qo&#39;shiladi	joins
prihoda	daromad	nature
prihode	daromad	revenues
prihodi	daromad	incomes
prihvata	qabul qiladi	accepts
prihvataju	qabul qiling	accept
prihvatanje	qabul qilish	acceptance
prihvati	qabul qiling	accept
prihvatili	qabul qilindi	accepted
prihvatio	qabul qilindi	accepted
prihvatiti	qabul qilmoq	approve
prihvaćen	qabul qilindi	accepted
prihvaćena	qabul qilindi	accepted
prijatelj	do&#39;stim	friend
prijatelja	do&#39;stlar	friends
prijatelji	do&#39;stlar	friends
prijateljstva	do&#39;stlik	friendships
prije	oldin	before
prijedlog	taklif	proposal
prijedor	prijedor	prijedor (a city and municipality)
prijenos	yuqish	broadcast
prijestolje	taxt	throne
prijestolnica	poytaxt	capitol
prijetnjom	tahdid	threat
prijetnju	tahdid	threat
prijevod	tarjima	translation
prijevoz	tashish	transportation
prikaz	ko&#39;rsatish	display
prikaza	ko&#39;rsatish	presentation
prikazan	ko&#39;rsatilgan	shown
prikazana	ko&#39;rsatilgan	shown
prikazati	ko&#39;rsatish	show
prikazivanja	ko&#39;rsatmoqda	broadcast
prikazivanje	ko&#39;rsatmoqda	displaying
prikazu	ko&#39;rsatish	view
prikazuje	displeylari	show
prikazuju	shou	show
priključuje	ulanadi	join
prilika	imkoniyat	opportunity
prilikama	imkoniyatlar	occasions
prilike	imkoniyatlar	situation
prilikom	voqea	occasion
priliku	imkoniyat	occasion
prilično	juda chiroyli	rather
prilog	biriktirma	contribution
prilozi	qo&#39;shimchalar	adverbs
prima	prima	receives
primaju	oladilar	receive
primarna	birlamchi	primary
primarne	birlamchi	primary
primarni	birlamchi	primary
primarno	birinchi navbatda	primary
primio	qabul qildi	received
primirja	sulh	truce
primirje	sulh	truce
primitivizam	primitivizm	primitivism
primjena	dastur	application
primjene	dastur	application
primjeni	murojaat qiling	application
primjenjuje	amal qiladi	applied
primjenjuju	murojaat qiling	applied
primjenu	dastur	application
primjer	misol	example
primjera	misollar	examples
primjeraka	nusxalari	samples
primjeri	misollar	examples
primjerice	misol uchun	for example
primjeru	misol	example
primjećuje	eslatmalar	notices
primorje	sohil	seaside
primorju	sohil	coast
primus	primus	primus
princ	shahzoda	prince
princeza	malika	princess
princeze	malika	princess
princip	tamoyili	principle
principa	tamoyili	principals
principe	tamoyillari	principles
principi	tamoyillari	principles
principima	tamoyillari	principles
principu	tamoyili	principle
print	bosib chiqarish	print
pripada	tegishli	belongs
pripadaju	tegishli	belong
pripadala	tegishli edi	belonged to
pripadali	tegishli edi	belonged
pripadalo	tegishli edi	belonged
pripadao	tegishli edi	belonged
pripadnici	a&#39;zolari	aliens
pripadnik	a&#39;zosi	member
pripadnika	a&#39;zolari	members
pripadnost	bog&#39;liqlik	affiliation
pripadnosti	bog&#39;liqlik	affiliation
pripaja	biriktiradi	merges
pripisuje	sifatlar	attributed
pripovijetke	hikoyalar	story
priprema	tayyorlash	preparation
pripremaju	tayyorla	preparing
pripreme	tayyorgarlik	preparations
pripremu	tayyorlash	preparation
priroda	tabiat	nature
prirode	tabiatning	nature
prirodi	tabiat	nature
prirodna	tabiiy	natural
prirodne	tabiiy	natural
prirodni	tabiiy	natural
prirodnih	tabiiy	natural
prirodnim	tabiiy	natural
prirodno	tabiiy ravishda	naturally
prirodnog	tabiiy	natural
prirodnu	tabiiy	natural
prirodu	tabiat	nature
prisilio	majburiy	forced
pristup	kirish	access
pristupa	kirish	access
prisustva	mavjudligi	presence
prisustvo	mavjudligi	presence
prisustvu	mavjudligi	presence
prisutan	hozirgi	present
prisutna	hozirgi	present
prisutne	hozirgi	present
prisutni	hozirgi	present
prisutno	hozirgi	present
prisutnost	mavjudligi	attendance
prisutnosti	mavjudligi	presence
pritisak	bosim	pressure
pritiska	bosim	pressure
pritiskom	ni bosib	pressure
pritisku	bosim	pressure
pritoke	irmoqlar	tributaries
pritom	shunday qilishda	during
privatna	xususiy	private
privatne	xususiy	private
privatni	xususiy	private
privatnih	xususiy	private
privatno	xususiy ravishda	privately
privatnog	xususiy	private
privreda	iqtisodiyot	economy
