$	usd	dollar
బ్రాహ్మీ	brahmi	brahmi
బ్రిటన్	apvienotā karaliste	britan
బ్రిటానికా	britannica	britanica
బ్రిటిషు	britu	british
బ్రిటిష్	britu	british
బ్రిటిష్‌	britu	british
బ్రిటీష్	britu	british
బ్రెజిల్	brazīlija	brazil
బ్రెడ్	maize	bread
బ్రౌన్	brūns	brown (name of a person)
బ్లడ్	asinis	blood
బ్లాక్	melns	black
బ్లాగరులు	emuāru autori	bloggers
బ్లాగు	emuārs	blog
బ్లాగుకు	emuārs	blogs
బ్లాగుల	emuāri	of blogs
బ్లాగులను	blogi	blogs
బ్లాగులు	emuāri	blogs
బ్లాగులో	emuārs	blogs
బ్లాగుల్లో	emuāri	blogs
భ	slaidrāde	bha
భంగిమ	poza	pose
భంగిమలో	poza	bangima
భక్త	bhakta	devotee
భక్తి	veltījums	pray
భక్తితో	veltījums	with devotion
భక్తిని	veltījums	worshiper
భక్తుడు	svētki	pray
భక్తుల	bhaktas	devotees
భక్తులకు	bhaktas	worshipers
భక్తులను	bhaktas	devotees
భక్తులు	bhaktas	worshipers
భగవంతుడు	dievs	god
భగవంతుని	dievs	god's
భగవంతునికి	dievs	to god
భగవద్గీత	gita	bagawath geetha
భగవానుడు	šiva	god
భగవానుని	kungs	god
భగవాన్	kungs	god
భజన	bhajans	worship
భజనలు	bhadžāni	hindu devotional songs
భట్టిప్రోలు	bhattiprolu	bhattiprolu
భట్టు	zīds	bhattu
భద్ర	bhadra	bhadra
భద్రకాళి	bhadrakali	bhadra kali
భద్రత	drošība	security
భద్రతా	drošība	security
భద్రాచల	bhadrachala	badrachalam
భద్రాచలం	bhadrachalam	badrachalam (a place in ap, india)
భమిడిపాటి	bhamidipati	bamidipati (first name)
భయం	bailes	fear
భయంకర	šausmīgi	horrible
భయంకరమైన	briesmīgi	terrific
భరణి	bharani	the name of the 2nd star of 27 stars
భరత	paisums	indian
భరతుడు	bharata	bharath
భరిత	bagāts	bharitha
భర్త	vīrs	husband
భర్తకు	vīrs	to husband
భర్తీ	aizvietošana	to fill
భవన	ēka	building
భవనం	ēka	building
భవనంలో	ēka	in the building
భవనాల	ēkas	buildings
భవనాలు	ēkas	buildings
భవన్	bhavāns	building
భవిష్యత్	nākotne	future
భవిష్యత్తు	nākotne	future
భవిష్యత్తులో	nākotne	in future
భస్మం	pelni	cinders
భాగం	daļa	part
భాగంగా	daļa	sahre
భాగంలో	pie	part
భాగము	daļa	share
భాగముగా	kā daļa no	part
భాగమున	beigas	part
భాగములుగా	daļas	peace
భాగములో	daļa	in the part
భాగమే	daļa	part
భాగమై	daļa	part
భాగమైన	daļa	its a part of
భాగవత	bhagavata	bhagavatha
భాగవతం	bhagavatam	bhagavatam
భాగవతంలో	bhagavatam	in bhagavath
భాగవతము	bhagavatamu	bhagavata
భాగస్వాములు	partneri	partners
భాగాన	plkst	in part
భాగానికి	uz	to the part
భాగాన్ని	daļa	part
భాగాల	daļas	divisions
భాగాలకు	daļas	to the parts
భాగాలను	daļas	parts
భాగాలలో	daļas	divisions
భాగాలు	komponenti	parts
భాగాలుగా	daļas	as pieces
భాజపా	bjp	vajpayee
భాద్రపద	bhadrapad	badra pada
భానుమతి	bhanumati	bhanumati
భారం	svars	weight
భారత	indija	indian
భారతం	indija	india
భారతంలో	indija	india
భారతజట్టు	indija kapitulēja	indian team
భారతదేశ	indija	india
భారతదేశం	indija	bharath
భారతదేశంలో	indija	india
భారతదేశంలోని	indija	in india
భారతదేశపు	indija	india
భారతదేశము	indija	india
భారతదేశములో	indija	in india
భారతదేశానికి	indija	country of india
భారతదేశాన్ని	indija	india
భారతము	indija	bharatam
భారతాన్ని	indija	bharath
భారతి	bharti	bharati
భారతీయ	indiānis	indian
భారతీయుడు	indiānis	indian
భారతీయుల	indiāņi	indians
భారతీయులు	indiāņi	indians
భారత్	indija	india
భారత్‌కు	indija	india
భారత్‌లో	indija	in india
భారమితి	barometrs	thermomer=ter
భారీ	milzīgs	bhari
భారీగా	smagi	heavy
భార్య	sieva	wife
భార్యకు	sieva	to wife
భార్యను	sieva	wife
భార్యల	sievas	of wives
భార్యలు	sievas	wifes
భార్యా	sieva	wife
భావ	drūms	meaning
భావం	nozīme	explaination
భావన	sajūta	feeling
భావము	jēdziens	meaning
భావానికి	sajūta	meaning
భావాన్ని	jūties	meaning
భావాలను	jūtas	opinions
భావాలు	jūtas	feelings
భావించాడు	filcs	considered
భావించారు	domāju	think
భావించి	padomā	by realizing
భావించిన	domā	thinking
భావించేవారు	tas bija	consider
భావిస్తారు	apsver	think
భావిస్తున్నారు	paredzams	thinking
భాష	vai	bhasha
భాషకు	valoda	to language
భాషగా	valoda	as language
భాషను	valoda	language also
భాషల	valodas	langugaes
భాషలకు	valodas	to languages
భాషలతో	valodas	languages
భాషలను	valodas	languages
భాషలలో	valodas	languages
భాషలలోను	valodas	in languages
భాషలు	valodas	languages
భాషలుగా	valodas	as languages
భాషలో	iekšā	in the language
భాషలోని	valoda	in language
భాషల్లో	iekšā	languages
భాషా	valoda	language
భాష్యాలు	komentārs	bhashyalu
భాసిల్లుతోంది	plašs	known as
భాస్కర	bhaskar	bhaskara
భిన్న	variants	different
భిన్నంగా	savādāk	different
భిన్నమైన	savādāk	various
భిన్నాభిప్రాయాలు	asiņošana	varied opinions
భీమవరం	bhimavaram	bheemavaram
భీమా	apdrošināšana	insurance
భీముడు	bima	bheema
భీష్మ	bišma	beeshma
భీష్ముడు	bhisma	bheeshma
భీష్ముని	bišma	bheeshma
భుకంపముల	zemestrīce	earth quakes
భుకంపములు	zemestrīces	earthquakes
భుజం	plecs	shoulder
భూ	zieds	earth
భూకంప	zemestrīce	earth quake
భూకంపం	zemestrīce	earthquick
భూకంపము	quake	earthquake
భూకంపాల	zemestrīce	earthquakes
భూకంపాలు	zemestrīces	earthquake
భూగర్భ	pazemes	underground
భూగోళ	ģeogrāfija	social sciences ( hemisphere)
భూగ్రహం	planēta zeme	the earth
భూటాన్	butāna	bhutan
భూటాన్‌కు	butānku	bhutton
భూటాన్‌లో	butāna	in bhutan
భూత	dēmonisks	past
భూపతి	bhupathi	bhupati
భూభాగం	teritorija	part of land
భూభాగంపై	teritorija	on the land
భూభాగంలో	teritorija	of the land
భూభాగాన్ని	teritorija	land of
భూభాగాలు	teritorijas	territories
భూమధ్య	ekvatoru	center of earth
భూమి	zeme	earth
భూమిక	lomu spēles	character
భూమికి	zeme	earth
భూమిదినము	zemes diena	earthday
భూమిని	zeme	land
భూమిపై	zeme	on earth
భూమిలో	zeme	in earth
భూముల	zemes	land
భూములు	zemes	lands
భూమ్మీద	zeme	on earth
భూస్వాములు	saimnieki	landlords
భేదం	atšķirība	difference
భేదాలు	atšķirības	differences
భోగరాజు	bhogaraju	boga raju (name)
భోగి	ugunskurs	higi
భోజనం	maltīte	food
భోజనానికి	deserts	for meals
భౌగోళిక	ģeogrāfija	geographical
భౌగోళికం	ģeogrāfija	geographical
భౌగోళికంగా	ģeogrāfiski	geographically
భౌగోళికము	ģeogrāfija	geography
భౌతికంగా	fiziski	physically
భౌతికశాస్త్రం	fizika	physics
మ	h	ma
మంగళ	marss	good
మంగళగిరి	mangalagiri	mangalagiri
మంగాపురం	mangapurams	mangapuram
మంగోలుల	mongoļi	mangole
మంగోల్	mongoļi	mangole
మంచం	gulta	cot
మంచి	labi	good
మంచిది	ieteicama	good
మంచినీటి	saldūdens	potable water
మంచు	sniegs	snow
మంజరి	galva	manjari
మంజిల్	manzil	exercise, section
మంజిష్ఠ	mandžistha	manjista (one of the medicinal plant)
మంజుల	manjula	manjula
మంజూరు	piešķirts	sanction
మంట	uguns	fire
మంటపం	zāle	stage
మంటపము	paviljons	hall
మంటలు	ugunsgrēki	fires
మండపం	portiko	temple porch
మండల	mandala	mandal
మండలంలో	zona	in mandal
మండలంలోని	zona	mandal (a legislative region)
మండలము	orbīta	province
మండలానికి	zona	mandal
మండలాలలో	zonas	in mandals
మండలాలు	zonas	zones
మండలి	padome	education
మండలికి	valde	mandal
మండేలా	mandela	mandela
మండేలాకు	mandela	to mandela
మంత్ర	mantra	boon
మంత్రం	mantra	mantram
మంత్రము	eksorcists	mantra
మంత్రాలకు	burvestības	for spells
మంత్రాలు	mantras	holly words
మంత్రి	ministrs	minister
మంత్రిగా	ministrs	as a minister
మంత్రిత్వ	ministrija	ministry
మంత్రుల	ministri	ministers
మంది	cilvēki	people
మందికి	vairāk	people
మందిరం	zāle	temple
మందిరంలో	zāle	in the temple
మందిరము	māja	temple
మందిరాన్ని	zāles	temple
మందిరాలు	zāles	temple
మందు	narkotiku	medicine
మందును	narkotiku	medicine
మందున్న	mandunna	front
మందుల	zāles	medicine
మందులను	narkotikas	medicines
మందులు	narkotikas	medicines
మకర	mežāzis	makara
మక్కా	meka	mecca
మక్కీ	makgejs	makki
